# ASKED: CommuteHub | TravExp | Expedia | Almosafer.com | Super.com | Kiwi.com | EconomyBookings | Ryanair | Uber | Tripadvisor | lastminute.com | AfterShip Channels for TikTok Shop | Uber Eats | Trivago | Otto Travel | DirectBooker | Turkish Airlines | Viator | Cottages | Novasol | EVRoutes | Wyndham Hotels and Resorts | Taskrabbit Booking Assistance | CargoAi | Hit The Road Rentals | Bed-and-Breakfast.it | Telgani | ShipBob | Shippo | PGA – Play Golf | GuruWalk | Spacebring | Honeydew | Ask Soma - Astrology | Peepz | Veltra Activities | Fresha | Instacart | AllTrails | Planning Center | Tarteel | Ticketmaster | Zomato | StubHub | Ticket Tailor | MyCoach Pro | komoot | Aisle Wedding | Alma | Order by Cash App | Glovo | Thumbtack | wer kennt den BESTEN | Fever Event Discovery | CardChain AI | Dillr | aloha.fyi
Ticket Tailor	7a28094f-541d-4ef8-89e2-6abc653d77a2	0	bundle_create,bundle_delete,bundle_update,check_in_create,check_ins_get,checkout_form_element_by_id_get,checkout_form_element_update,checkout_form_elements_get,+57 more
AllTrails	2aab1516-4acf-49b3-a85f-ff16c5d8fbb0	1	find_trails_near_location,get_trail_weather_overview,find_trails_within_bounds,search_trails_by_name,get_trail_details
Instacart	afd79b39-e774-4934-be5b-098784579838	0	cart,search_products
StubHub	ee04ec30-7005-4dd3-803d-2d0cc7a88289	1	event_search,fetch_listings,highlight_listing
Zomato	d5d64175-5675-4b7f-a583-549d88b84b64	0	create_cart,checkout_cart,get_saved_addresses_for_user,get_restaurant_menu_by_categories,get_menu_items_listing,get_order_history,get_order_tracking_info,get_cart_offers,+3 more
Teamtailor	5e72079c-eae5-494c-87a4-d5af7361b7d7	0	add_job_interview_kit,add_job_question,add_job_skill_or_trait,add_tag,archive_question,complete_todo,create_question,create_todo,+37 more
DataGrail	0478ee53-a253-4655-98ee-affd0f9cf9a6	0	fetch_configured_integration_catalog,fetch_integration_catalog,fetch_integration_errors,fetch_cookies,fetch_tags,get_banner_status,get_consent_privacy_policies,get_consent_updates,+43 more
Trello	7bc869f4-0f64-4dd6-9c19-bee47499508c	0	trelloReadBoard,trelloReadCard,trelloReadChecklist,trelloReadInbox,trelloReadList,trelloReadMember,trelloReadPlanner,trelloReadWorkspace,+7 more
Workato	7c57d0b0-7fe0-4ca9-9ead-932fcb929e57	0	
Alma	d7df1c09-82a2-4ce9-9442-a9f0e58f9a36	0	get_user_profile,get_meal_data,get_alma_score_data,get_goals,get_weight_history
Order by Cash App	3a81d020-f026-4552-beb8-cc144f917fc4	1	discover-nearby-restaurants,get-multiple-menus,get-restaurant-ordering-view,get-single-menu-view,get-single-menu,create-cart,app_create-cart
Glovo	6c0d8284-8bf9-4ae6-90dd-69c1680807d2	1	search_products,render_products_carousel
Thumbtack	e04f289f-19d6-413c-a3d2-7ff79a4dcb04	1	Search_home_service_pros,filter_home_service_pros,get_reviews_for_pros,get_category_recommendations
Todoist	d1bac76b-5673-4d98-b275-41451f3dd847	0	add-comments,add-projects,add-sections,add-tasks,complete-tasks,delete-object,fetch,fetch-object,+19 more
Fever Event Discovery	6e1be2c2-7237-4f8e-bf16-486799ec42a1	0	search_cities,search_events
Tiller	ddd60d1b-2e30-4751-808c-b0ac43bf4ce3	0	list_categories,list_spreadsheets,query_transactions,update_transactions
